"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"HGNC Symbol","HGNC ID","IUPHAR Name","IUPHAR ID","GtP URL"
"GPR87","4538","<i>GPR87</i>","122","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=122"
"GPR88","4539","<i>GPR88</i>","123","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=123"
"GPRC5A","9836","<i>GPRC5A</i>","258","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=258"
"GPRC5B","13308","<i>GPRC5B</i>","259","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=259"
"GPRC5C","13309","<i>GPRC5C</i>","260","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=260"
"GPRC5D","13310","<i>GPRC5D</i>","261","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=261"
"GPRC6A","18510","GPRC6 receptor","55","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=55"
"GPX4","4556","glutathione peroxidase 4","3239","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3239"
"GREM1","2001","gremlin 1","11768","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=11768"
"GRIA1","4571","GluA1","444","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=444"
"GRIA2","4572","GluA2","445","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=445"
"GRIA3","4573","GluA3","446","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=446"
"GRIA4","4574","GluA4","447","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=447"
"GRID1","4575","GluD1","448","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=448"
"GRID2","4576","GluD2","449","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=449"
"GRIK1","4579","GluK1","450","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=450"
"GRIK2","4580","GluK2","451","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=451"
"GRIK3","4581","GluK3","452","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=452"
"GRIK4","4582","GluK4","453","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=453"
"GRIK5","4583","GluK5","454","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=454"
"GRIN1","4584","GluN1","455","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=455"
"GRIN2A","4585","GluN2A","456","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=456"
"GRIN2B","4586","GluN2B","457","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=457"
"GRIN2C","4587","GluN2C","458","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=458"
"GRIN2D","4588","GluN2D","459","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=459"
"GRIN3A","16767","GluN3A","460","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=460"
"GRIN3B","16768","GluN3B","461","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=461"
"GRK1","10013","G protein-coupled receptor kinase 1","1465","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1465"
"GRK2","289","beta adrenergic receptor kinase 1","1466","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1466"
"GRK3","290","beta adrenergic receptor kinase 2","1467","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1467"
"GRK4","4543","G protein-coupled receptor kinase 4","1468","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1468"
"GRK5","4544","G protein-coupled receptor kinase 5","1469","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1469"
"GRK6","4545","G protein-coupled receptor kinase 6","1470","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1470"
"GRK7","17031","G protein-coupled receptor kinase 7","1471","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1471"
"GRM1","4593","mGlu<sub>1</sub> receptor","289","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=289"
"GRM2","4594","mGlu<sub>2</sub> receptor","290","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=290"
"GRM3","4595","mGlu<sub>3</sub> receptor","291","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=291"
"GRM4","4596","mGlu<sub>4</sub> receptor","292","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=292"
"GRM5","4597","mGlu<sub>5</sub> receptor","293","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=293"
"GRM6","4598","mGlu<sub>6</sub> receptor","294","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=294"
"GRM7","4599","mGlu<sub>7</sub> receptor","295","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=295"
"GRM8","4600","mGlu<sub>8</sub> receptor","296","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=296"
"GRP","4605","gastrin-releasing peptide","612","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=612"
"GRPR","4609","BB<sub>2</sub> receptor","39","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=39"
"GSDMD","25697","gasdermin D","3278","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3278"
"GSK3A","4616","glycogen synthase kinase 3 alpha","2029","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2029"
"GSK3B","4617","glycogen synthase kinase 3 beta","2030","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2030"
"GSR","4623","glutathione-disulfide reductase","2613","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2613"
"GSTO1","13312","glutathione S-transferase omega 1","3110","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3110"
"GTF3C4","4667","general transcription factor IIIC subunit 4","2656","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2656"
"GUCA1A","4678","guanylyl cyclase-activating protein 1","9164","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=9164"
"GUCA1B","4679","guanylyl cyclase-activating protein 2","9165","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=9165"
"GUCA2A","4682","guanylin","4945","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4945"
"GUCA2B","4683","uroguanylin","5084","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5084"
"GUCY1A1","4685","Guanylyl cyclase &alpha;<sub>1</sub> subunit","1288","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1288"
"GUCY1A2","4684","Guanylyl cyclase &alpha;<sub>2</sub> subunit","1289","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1289"
"GUCY1B1","4687","Guanylyl cyclase &beta;<sub>1</sub> subunit","1290","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1290"
"GUCY1B2","4686","Guanylyl cyclase &beta;<sub>2</sub> subunit","1291","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1291"
"GUCY2C","4688","Guanylyl cyclase-C","1750","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1750"
"GUCY2D","4689","Guanylyl cyclase-E","2031","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2031"
"GUCY2F","4691","Guanylyl cyclase-F","2899","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2899"
"GUCY2GP","31863","Guanylyl cyclase-G","2900","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2900"
"GZMA","4708","granzyme A","2368","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2368"
"GZMB","4709","granzyme B","2369","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2369"
"GZMK","4711","granzyme K","2370","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2370"
"HAMP","15598","hepcidin-25","5378","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5378"
"HASPIN","19682","histone H3 associated protein kinase","2028","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2028"
"HAT1","4821","histone acetyltransferase 1","2657","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2657"
"HAVCR2","18437","TIM3 (CD366)","2940","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2940"
"HBB","4827","&beta;-haemoglobin","5370","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5370"
"HBEGF","3059","HB-EGF","4948","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4948"
"HCAR1","4532","HCA<sub>1</sub> receptor","311","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=311"
"HCAR2","24827","HCA<sub>2</sub> receptor","312","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=312"
"HCAR3","16824","HCA<sub>3</sub> receptor","313","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=313"
"HCK","4840","HCK proto-oncogene, Src family tyrosine kinase","2032","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2032"
"HCN1","4845","HCN1","400","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=400"
"HCN2","4846","HCN2","401","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=401"
"HCN3","19183","HCN3","402","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=402"
"HCN4","16882","HCN4","403","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=403"
"HCRT","4847","orexin-A","1697","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1697"
"HCRTR1","4848","OX<sub>1</sub> receptor","321","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=321"
"HCRTR2","4849","OX<sub>2</sub> receptor","322","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=322"
"HDAC1","4852","histone deacetylase 1","2658","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2658"
"HDAC10","18128","histone deacetylase 10","2614","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2614"
"HDAC11","19086","histone deacetylase 11","2615","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2615"
"HDAC2","4853","histone deacetylase 2","2616","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2616"
"HDAC3","4854","histone deacetylase 3","2617","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2617"
"HDAC4","14063","histone deacetylase 4","2659","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2659"
"HDAC5","14068","histone deacetylase 5","2660","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2660"
"HDAC6","14064","histone deacetylase 6","2618","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2618"
"HDAC7","14067","histone deacetylase 7","2661","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2661"
"HDAC8","13315","histone deacetylase 8","2619","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2619"
"HDAC9","14065","histone deacetylase 9","2620","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2620"
"HDC","4855","Histidine decarboxylase","1274","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1274"
"HEBP1","17176","F2L","3935","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3935"
"HGF","4893","hepatocyte growth factor alpha chain","4950","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4950"
"HIPK1","19006","homeodomain interacting protein kinase 1","2033","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2033"
"HIPK2","14402","homeodomain interacting protein kinase 2","2034","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2034"
"HIPK3","4915","homeodomain interacting protein kinase 3","2035","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2035"
"HIPK4","19007","homeodomain interacting protein kinase 4","2036","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2036"
"HMGB1","4983","high mobility group box 1","3279","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3279"
"HMGCR","5006","hydroxymethylglutaryl-CoA reductase","639","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=639"
"HMGCS1","5007","hydroxymethylglutaryl-CoA synthase 1","638","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=638"
"HMGCS2","5008","hydroxymethylglutaryl-CoA synthase 2","2432","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2432"
"HMOX1","5013","Haem oxygenase 1","1441","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1441"
"HMOX2","5014","Haem oxygenase 2","1442","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1442"
"HNF4A","5024","Hepatocyte nuclear factor-4-&alpha;","608","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=608"
"HNF4G","5026","Hepatocyte nuclear factor-4-&gamma;","609","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=609"
"HPD","5147","4-hydroxyphenylpyruvate dioxygenase","2621","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2621"
"HPGD","5154","HPGD","1384","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1384"
"HPGDS","17890","H-PGDS","1381","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1381"
"HPSE","5164","heparanase","2996","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2996"
"HRAS","5173","HRAS","2822","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2822"
"HRH1","5182","H<sub>1</sub> receptor","262","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=262"
"HRH2","5183","H<sub>2</sub> receptor","263","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=263"
"HRH3","5184","H<sub>3</sub> receptor","264","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=264"
"HRH4","17383","H<sub>4</sub> receptor","265","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=265"
"HSD11B1","5208","hydroxysteroid 11-beta dehydrogenase 1","2763","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2763"
"HSD11B2","5209","hydroxysteroid 11-beta dehydrogenase 2","3143","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3143"
"HSD17B13","18685","hydroxysteroid 17-beta dehydrogenase 13","3222","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3222"
"HSD17B2","5211","hydroxysteroid 17-beta dehydrogenase 2","3094","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3094"
"HSD3B2","5218","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2","2622","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2622"
"HSP90AA1","5253","heat shock protein 90 alpha family class A member 1","2905","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2905"
"HSP90AB1","5258","heat shock protein 90 alpha family class B member 1","2907","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2907"
"HSP90B1","12028","heat shock protein 90 beta family member 1","2904","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2904"
"HSPA1A","5232","heat shock protein family A (Hsp70) member 1A","2539","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2539"
"HSPA1B","5233","heat shock protein family A (Hsp70) member 1B","2540","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2540"
"HSPA1L","5234","heat shock protein family A (Hsp70) member 1 like","2989","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2989"
"HSPA2","5235","heat shock protein family A (Hsp70) member 2","2541","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2541"
"HSPA5","5238","heat shock protein family A (Hsp70) member 5","3193","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3193"
"HSPA6","5239","heat shock protein family A (Hsp70) member 6","2542","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2542"
"HSPA8","5241","heat shock protein family A (Hsp70) member 8","2543","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2543"
"HSPD1","5261","hsp60","4953","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4953"
"HTR1A","5286","5-HT<sub>1A</sub> receptor","1","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1"
"HTR1B","5287","5-HT<sub>1B</sub> receptor","2","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2"
"HTR1D","5289","5-HT<sub>1D</sub> receptor","3","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3"
"HTR1E","5291","5-ht<sub>1e</sub> receptor","4","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=4"
"HTR1F","5292","5-HT<sub>1F</sub> receptor","5","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=5"
"HTR2A","5293","5-HT<sub>2A</sub> receptor","6","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=6"
"HTR2B","5294","5-HT<sub>2B</sub> receptor","7","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=7"
"HTR2C","5295","5-HT<sub>2C</sub> receptor","8","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=8"
"HTR3A","5297","5-HT<sub>3</sub>A","373","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=373"
"HTR3B","5298","5-HT<sub>3</sub>B","374","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=374"
"HTR3C","24003","5-HT<sub>3</sub>C","375","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=375"
