"## GtoPdb Version: 2024.2 - published: 2024-06-26"
"Ligand ID","Ligand Name","HBond Acceptors","HBond Donors","Rotatable Bonds","TPSA","Mol Weight","XLogP","LipinskiRO5"
"11363","DAPT","6","2","11","84.5","432.18606396","3.837","0"
"11362","IMR-1","4","1","7","131.25","353.0391647","1.41","0"
"11360","MK-0752","4","1","6","79.82","442.08171444","5.143","1"
"11359","crenigacestat","8","3","10","111.63","464.16714006","2.59","0"
"11358","napabucasin","3","0","1","64.35","240.0422588","1.926","0"
"11357","MDL12330A (parent)","2","1","3","24.39","340.28784944","6.927","1"
"11356","LY3405105","9","1","10","95.31","497.31143842","2.69","0"
"11355","miltefosine","4","0","20","68.4","407.31644595","6.631","2"
"11354","12-Imidazolyl-1-dodecanol","2","2","12","48.91","252.22016374","4.376","1"
"11353","berberine","0","0","2","40.8","336.1235832","4.701","0"
"11352","sulfaphenazole","5","2","4","97.87","314.0837468","2.531","0"
"11351","5H78PF","1","1","1","55.76","294.08920904","3.046","0"
"11350","65PF","1","0","1","35.53","278.09429442","3.452","0"
"11349","ciclopirox","0","1","1","42.23","207.12592892","3.421","0"
"11348","PJ34","3","2","4","65.2","295.13207692","2.216","0"
"11347","berotralstat","6","3","11","108.24","562.21042254","4.858","0"
"11343","EST64454","5","0","7","50.08","364.17108256","1.433","0"
"11342","Ganglioside GD2","36","22","56","600.82","1590.8981192","4.256","3"
"11340","SBP-7455","4","2","7","68.3","354.13036058","3.073","0"
"11339","SBI-0206965","5","2","9","103.83","488.06953204","3.558","0"
"11338","BI-3802","6","2","7","101.38","484.1989667","4.744","0"
"11337","ONC212","2","0","5","42.53","440.1823962","5.727","1"
"11336","razuprotafib","10","4","14","211.58","586.10144776","2.549","1"
"11335","EG00229","12","6","12","265.11","497.06097986","-0.235","3"
"11324","PF‐06928215","5","3","5","116.56","380.14845528","4.002","0"
"11323","T5-8","4","0","0","59.92","210.04292748","0.782","0"
"11322","compound 2 [PMID: 33085774]","16","5","13","194","966.56960244","4.948","2"
"11321","WLL-vs","10","4","18","158.08","617.3247056","3.403","1"
"11319","compound 24 [PMID: 32959656]","3","1","7","28.16","419.13761018","5.472","1"
"11318","methnaridine","5","2","7","73.75","465.19315304","3.89","0"
"11317","CpdA (parent molecule)","2","1","5","38.33","227.07130648","1.754","0"
"11316","Radioprotectin-1","5","2","8","130.92","486.06523516","4.911","0"
"11315","SAR100842","4","2","9","84.86","445.18892318","4.18","0"
"11314","CpY","2","1","6","36.61","275.18852924","2.726","0"
"11313","CpX","2","1","5","36.61","261.17287916","2.473","0"
"11312","CYM5520","2","0","5","67.79","345.147727","3.538","0"
"11311","GSK2018682","4","1","8","103.27","440.125133","5.355","1"
"11310","ORG 214007-0","6","1","3","110.15","429.16233154","4.369","0"
"11309","4‐BCCA","2","1","4","37.3","184.14633004","4.048","0"
"11308","eclitasertib","7","2","5","113.1","378.14403858","2.451","0"
"11307","enpatoran","4","1","2","65.94","320.12488126","3.243","0"
"11306","borrelidin","7","3","2","127.85","489.30903844","4.675","0"
"11305","TAK-981","10","4","8","193.15","577.1220389","0.9","0"
"11304","nezulcitinib","6","3","7","104.38","527.30087372","4.362","0"
"11303","mitoglitazone","5","1","7","110.66","370.0987282","1.834","0"
"11302","UK-5099","3","1","3","65.5","288.08987772","3.491","0"
"11301","&alpha;-Cyano-5-phenyl-2,4-pentadienic acid","3","1","3","61.09","199.0633286","2.244","0"
"11300","&alpha;-cyano-4-hydroxycinnamate","3","2","2","81.32","189.04259314","1.144","0"
"11299","&alpha;-cyanocinnamate","3","1","2","61.09","173.04767852","1.55","0"
"11298","opiranserin","4","1","11","69.26","394.24677246","2.454","0"
"11297","GT-0198","3","1","7","41.57","392.17116282","4.373","0"
"11296","ASP2535","3","0","4","82","382.15420934","7.081","1"
"11295","bemnifosbuvir","12","4","12","194.78","581.21631151","2.31","2"
"11294","compound 27 [PMID: 32945666]","3","1","4","74.21","458.21066166","8.279","1"
"11293","enerisant","5","0","8","59.31","398.23179106","2.32","0"
"11292","AP1189","4","2","5","124.31","298.1178238","2.81","0"
"11291","psilocin","1","2","3","39.26","204.12626326","1.633","0"
"11289","NYX-2925","7","2","5","103.94","297.1688564","-1.694","0"
"11288","R-VK4-40","5","3","9","71.6","454.21355416","4.375","0"
"11287","efavirenz","3","1","1","38.33","315.02739094","4.633","0"
"11285","CHMFL-PI4K-127","7","2","6","109.43","402.05533914","2.267","0"
"11284","CC-90011","4","1","4","97.17","451.1819816","5.23","1"
"11283","BAY-6672","6","2","9","82.53","543.09243172","6.375","1"
"11282","compound 2 [PMID: 28621538]","8","2","7","123.21","482.07020072","1.841","0"
"11281","AZD9977","6","2","5","96.97","399.12304904","0.999","0"
"11280","AR291903","3","0","6","23.55","480.22000488","6.91","1"
"11279","AR234958","5","0","8","104.61","572.19049774","4.783","0"
"11276","Ani9","3","1","7","59.92","332.09277022","4.439","0"
"11275","lonodelestat","33","15","23","510.24","1477.81806722","4.879","3"
"11274","GSK'547","7","0","4","85.48","396.15101578","3.136","0"
"11273","paritaprevir","13","3","9","198.03","765.29446806","4.328","1"
"11272","ombitasvir","15","4","22","178.72","893.50511264","7.702","3"
"11271","ledipasvir","12","4","16","174.64","888.41343832","7.713","3"
"11270","dasabuvir","3","2","6","118.12","493.16714218","5.821","1"
"11269","velpatasvir","13","4","17","193.1","882.40646112","5.923","3"
"11268","pibrentasvir","16","4","21","199.58","1112.49070066","8.201","3"
"11267","glecaprevir","14","3","9","203.6","838.2983113","4.637","1"
"11266","daclatasvir","12","4","17","174.64","738.38533172","5.114","3"
"11265","mavacamten","1","2","4","66.89","273.147727","3.788","0"
"11264","enoxolone","4","2","1","74.6","470.33961032","6.745","1"
"11263","compound 11c  [PMID: 30613327]","1","1","6","69.14","429.13002624","6.263","1"
"11262","AM-37","6","4","12","108.14","525.27399026","4.559","0"
"11261","compound A [PMID: 28324017]","4","1","6","58.64","428.20999298","5.159","1"
"11259","[Leu<sup>14</sup>]bombesin","40","23","64","686.13","1600.85864364","-4.528","3"
"11258","decanoyl-RVKR-chloromethylketone","16","11","36","283.29","743.49369242","3.78","3"
"11257","Z-FA-FMK","6","2","12","84.5","386.16418562","3.007","0"
"11256","walrycin B","3","0","2","82.67","337.0786593","4.085","0"
"11255","HTI-1","7","4","12","121.5","435.22570266","2.364","1"
"11253","AX-024","1","0","4","21.7","339.16345734","4.043","0"
"11252","C3a receptor agonist","5","1","9","62.3","433.27292764","4.528","0"
"11251","belzutifan","4","1","3","95.77","383.04391362","2.688","0"
"11250","PF-00835231","8","5","13","149.62","472.232185","1.06","1"
"11249","lufotrelvir","11","6","15","205.96","552.19851553","-0.169","3"
"11248","hypericin","2","6","0","155.52","504.0845176","4.96","1"
"11247","opipramol","4","1","6","29.95","363.23106278","3.252","0"
"11246","gestodene","2","1","1","37.3","310.19328028","3.659","0"
"11245","nomegestrol","3","1","1","54.37","328.20384498","2.897","0"
"11244","emtricitabine","4","2","2","115.67","247.04269048","0.275","0"
"11243","darunavir","10","3","13","148.8","547.23522182","2.276","1"
"11242","BI01383298","5","1","6","74.86","444.0477472","3.931","0"
"11241","terlipressin","30","16","31","563.45","1226.49609826","-4.348","3"
"11240","NSC600684","5","1","7","69.95","469.24777548","5.083","1"
"11239","NSC212069","2","1","7","42.21","454.98876356","7.081","1"
"11238","NSC151066","4","2","10","58.2","448.14597136","3.198","0"
"11237","LCB3","192","109","343","3291.61","7732.03247396","-14.004","3"
"11236","LCB1","169","99","303","2918.58","6806.47617768","-8.016","3"
"11235","compound 46 [PMID: 25268943]","7","5","10","106.27","394.24810982","2.306","0"
"11234","oxidised ATP","17","5","12","302.24","504.98009551","-4.684","2"
"11233","NP-1815-PX","4","2","2","123.32","402.07866142","3.59","0"
"11232","camlipixant","8","1","7","83.47","458.4587426963645","1.118","0"
"11231","MRS2159","10","4","7","188.78","395.05185115","1.225","0"
"11230","NF279","29","12","22","534.03","1268.0156077","0.462","3"
"11229","inhibitor CB3","2","1","4","55.13","290.00698982","3.18","0"
"11228","inhibitor E18","2","1","3","62.39","256.0670341","3.058","0"
"11227","inhibitor E4","2","1","5","38.33","255.10260664","3.066","0"
"11226","NPS(1-4)NH<sub>2</sub>","15","10","20","281.63","521.27103012","-3.69","3"
"11225","compound 4 [PMID: 32677155]","2","0","11","73.54","645.20622596","8.083","2"
"11224","BAY-545","3","1","6","112.78","433.12831202","3.352","0"
"11223","ISAM-140","4","1","4","69.29","337.14264162","4.643","0"
"11222","neladenoson","6","1","9","159.6","573.10599488","6.292","1"
"11221","capadenoson","6","2","8","182.38","519.05904464","4.64","0"
"11220","suprastat","6","5","12","127.92","386.19540552","0.864","0"
"11219","DSM502","3","2","6","57.78","323.12454692","2.433","0"
"11218","bromhexine","2","1","3","29.26","373.999323","4.38","0"
"11217","compound 6j [PMID: 32747425]","8","3","13","113.6","445.23882786","2.954","1"
"11216","compound 6e [PMID: 32747425]","8","3","15","113.6","451.30462174","4.662","1"
"11215","clascoterone","5","1","5","80.67","402.24062446","2.991","0"
"11214","compound 3 [PMID: 32258933]","3","1","3","33.09","326.12982444","4.178","0"
"11213","DL-175","0","0","4","36.17","299.07130648","5.006","1"
"11212","6-nonylpyridine-2,4-diol","0","2","8","53.09","237.17287916","4.961","0"
"11211","ZQ-16","1","2","6","91.28","228.09324888","3.351","0"
"11210","PSB-16434","1","3","4","77.75","265.0618044","2.685","0"
"11209","Embelin","4","2","10","74.6","294.18310952","6.234","1"
"11208","DIM","0","2","2","31.58","246.11569856","3.993","0"
"11207","DPO-1","1","0","4","26.88","340.19560241","7.126","1"
"11206","AVE1231","6","2","11","105.77","405.17222756","4.366","0"
"11205","LYS006","7","2","7","129.04","392.07999432","2.819","0"
"11204","AZD8154","9","1","7","149.19","551.16609664","3.453","0"
"11203","compound 71 [WO2018191577A1]","10","2","8","127.91","542.2866206","2.603","0"
"11202","GB1211","7","3","5","138.82","532.00277288","2.16","0"
"11201","MMV030084","3","3","4","87.82","342.12473906","2.927","0"
"11200","rineterkib","7","4","8","113.16","577.13002208","4.119","0"
"11199","senaparib","5","1","5","104.19","478.1564951","3.558","0"
"11198","taletrectinib","4","2","7","77.47","405.1964888","5.178","1"
"11197","compound 2 [PMID: 31932225]","9","2","10","127.51","572.19725248","3.704","0"
"11196","ICOA-13","12","3","20","219.83","888.35501982","5.699","3"
"11195","TUG-1197","4","0","3","67.88","356.0630916","4.204","0"
"11194","odevixibat","10","5","19","208.05","740.29135688","6.861","2"
"11193","ZYBT1","9","2","7","131.92","494.21787228","3.335","0"
"11192","IACS-9439","7","3","8","147.48","515.15063658","3.391","0"
"11191","vodobatinib","5","2","5","71.09","453.12440472","7.221","1"
"11190","vimseltinib","5","1","6","99.75","431.20697324","3.577","0"
"11189","dalpiciclib","6","2","5","101.8","446.24302444","3.598","0"
"11188","dalosirvat","2","0","5","52.6","296.10485912","2.6","0"
"11187","ipivivint","6","2","5","99.27","464.18732106","4.078","0"
"11186","darovasertib","9","3","6","135.94","472.1946922","2.698","0"
"11185","ilacirnon","7","2","6","126.08","495.03797272","3.985","0"
"11184","venadaparib","4","2","7","78.09","406.18050438","2.983","0"
"11183","vamifeport","6","3","10","108.73","408.1710023","1.142","0"
"11179","IcatC<sub>XPZ-01</sub>","8","2","8","127.91","481.2147611","1.33","0"
"11178","BIIB068","8","2","9","97.2","435.2382734","2.735","0"
"11177","LW-213","1","1","9","72.14","445.18892318","5.963","1"
"11176","TG-0205221","11","5","19","155.09","602.36795034","3.97","2"
"11175","MP13","10","4","17","142.7","502.27913524","2.682","1"
"11174","DAV-CRI-14a23e73-1","5","2","6","97.64","386.02586886","3.204","0"
"11173","GRL-0496","2","1","3","54.98","272.03525528","3.047","0"
"11172","pretomanid","2","0","6","88.65","359.07290524","4.883","0"
"11171","bedaquiline","3","1","8","45.59","554.15689058","7.38","1"
"11170","risdiplam","5","1","2","79.83","401.19640854","3.519","0"
"11169","carbetocin","22","10","21","387.81","987.4847882","0.301","3"
"11168","ETC-1922159","5","1","5","116.7","391.13928754","2.965","0"
"11167","LGK974","7","1","6","93.55","396.16985942","1.872","0"
"11166","GNF-6231","8","1","7","91.32","448.20230246","2.043","0"
"11165","Crotamiton","2","0","4","20.31","203.1310143","2.883","0"
"11164","S416","5","1","5","94.03","371.04952548","4.819","0"
"11163","S312","5","2","5","102.82","357.0338754","5.414","1"
"11162","WM382","6","3","6","103.75","504.27365592","5.277","1"
"11161","ORM-10962","5","2","7","83.92","459.21580664","3.524","0"
"11160","neurounina-1","4","0","4","79.05","364.15354066","2.684","0"
"11159","compound 3 [PMID: 32636746]","6","1","10","91.16","533.14415212","4.639","0"
"11157","compound 18 [PMID: 32330443]","6","1","6","112.02","501.17875242","1.877","0"
"11156","compound 8ay [PMID: 29589443]","6","1","8","116.09","523.10810304","7.464","1"
"11155","compound 5 [Stecula <i>et al</i>., 2020]","2","0","7","136.34","412.96399682","6.233","1"
"11154","AB928","8","2","5","139.42","426.1916575","2.27","0"
"11153","imaradenant","5","1","2","77.58","315.06870134","2.803","0"
"11152","abacavir","6","3","4","101.88","286.15420934","1.054","0"
"11151","GSK2881078","3","0","4","71.24","330.06498342","3.402","0"
"11150","GSK1795091","18","6","79","264.75","1445.12707483","26.84","4"
"11149","GW405833","3","0","6","43.7","446.11639818","4.122","0"
"11148","compound 8 [Avgoustou <i>et al</i>., 2020]","8","3","10","103.43","525.27399026","2.588","0"
"11147","compound 60 [PMID: 30889352]","2","1","9","58","453.15292804","6.041","1"
"11146","compound 59 [PMID: 30889352]","2","1","9","58","437.18247858","5.58","1"
"11145","compound 55 [PMID: 30889352]","2","1","9","41.93","437.17577166","5.479","1"
"11144","compound 49 [PMID: 30889352]","2","1","9","41.93","403.21474402","4.857","0"
"11141","alizapride","5","2","7","83.14","315.16952508","1.53","0"
"11140","metopimazine","6","1","6","117.39","445.14938394","3.01","0"
"11139","favipiravir","3","2","1","88.84","157.02875462","-0.352","0"
"11138","atazanavir","13","5","22","171.22","704.38974842","4.549","2"
"11137","seladelpar","3","1","12","90.29","444.12182968","5.144","2"
"11136","aumolertinib","7","2","12","87.55","525.28522364","4.139","1"
"11135","elafibranor","3","1","7","88.9","384.13953044","4.975","0"
"11134","TTT-3002","6","3","2","103.31","465.18008978","4.74","0"
"11133","AMG-232","6","1","9","100.13","567.16129986","5.821","1"
"11130","compound 25 [PMID: 32687365]","3","2","10","84.59","558.08799052","7.613","1"
"11128","clavulanic acid","6","2","2","87.07","199.04807246","-1.519","0"
"11127","spectinomycin","9","5","2","129.51","332.1583513","-1.913","0"
"11126","cloxacillin","6","2","5","138.04","435.0655695","3.036","0"
"11124","bindarit","4","1","6","64.35","324.14739266","3.344","0"
"11121","MC1568","2","2","6","71.33","314.10667068","2.28","0"
"11120","ACY-738","4","3","5","87.14","270.1116758","1.076","0"
"11119","bavarostat","2","2","6","52.57","346.20565654","4.585","0"
"11118","martinostat","2","2","7","52.57","354.23072844","4.696","0"
"11116","ASN008","1","0","5","3.24","363.2800244","5.129","1"
"11115","X-165","9","2","8","118.71","588.21081648","3.752","0"
"11114","DCLK1-IN-1","5","1","6","80.45","527.22565802","6.409","1"
"11113","HTL22562","15","5","13","189.81","763.39181406","2.49","1"
"11112","compound 27 [PMID: 32551645]","3","0","4","62.14","319.07735831","3.372","0"
"11111","SMT022357","3","0","5","62.14","369.07416475","4.136","0"
"11110","ezutromid","3","0","3","68.55","337.07726446","4.305","0"
"11109","TCMDC-135051","5","2","9","78.19","471.5917102869191","3.4260000000000006","0"
"11108","PBT2","2","1","2","36.36","270.03266846","2.803","0"
"11107","TG-0203770","12","4","23","161.16","632.37851504","3.954","2"
"11106","example 2 [WO2005113580A1]","8","6","13","152.78","474.24783508","1.003","2"
"11105","LB-100","6","1","3","70.08","268.14230728","-1.215","0"
"11104","SL-176","4","1","9","55.76","456.30911346","6.916","1"
"11103","GSK2830371","6","3","11","111.36","460.16997508","3.629","0"
"11102","A-1331852","8","2","8","141.48","658.27261038","6.154","1"
"11101","cedazuridine","7","4","2","102.26","268.0870781","-1.155","0"
"11100","fostemsavir","12","2","10","191.5","583.15804763","0.131","1"
"11099","compound 3m [PMID: 32603117]","3","1","6","64.74","453.17316652","7.274","1"
"11098","IRL752","2","1","2","21.26","213.09652058","1.604","0"
"11096","MAPK13-IN-1","5","2","7","81.07","365.18517516","2.706","0"
"11095","ARRY-371797","4","1","9","59.39","416.20238272","4.092","0"
"11094","cannabigerol","0","2","9","40.46","316.24023052","7.308","1"
"11093","cannabichromene","0","1","7","29.46","314.22458044","6.781","1"
"11092","cannabidivarin","0","2","4","40.46","286.19328028","5.666","1"
"11091","&Delta;9-Tetrahydrocannabinolic acid","2","2","5","66.76","358.21440968","6.519","1"
"11090","nelfinavir","6","4","12","127.2","567.31307828","5.996","1"
"11089","umifenovir","3","1","8","80","476.07692596","5.096","1"
"11088","salinomycin","11","4","12","161.21","750.49181362","5.11","3"
"11087","emetine","2","1","7","52.19","480.29880808","4.349","0"
